id,visit_id,visit_date,engineer_skill_level,engineer_note,outcome,task_id,tavg
8154,0,2020-06-15 00:00:00,4,16 150 139 194 177,FAIL,TASK1837,17.2
8155,0,2020-06-15 00:00:00,2,172 152 48 47 200,FAIL,TASK2130,17.2
8156,2,2020-06-15 00:00:00,2,128 134 182 161 159 203,FAIL,TASK2454,17.2
8157,0,2020-06-15 00:00:00,3,128 82 95 188 78 111 75 10 131 151,FAIL,TASK2553,17.2
8158,0,2020-06-15 00:00:00,3,166 31 134 163 132 19 128 49 43 9 38 175 119 180 187,FAIL,TASK2560,17.2
8159,1,2020-06-15 00:00:00,4,7 170 76 91 42 72 201,SUCCESS,TASK2971,17.2
8160,0,2020-06-15 00:00:00,5,118 81 33 10 142 191 117 85 137 22 196 91 181 58,SUCCESS,TASK3083,17.2
8161,0,2020-06-15 00:00:00,4,126 95 53 196 67 136 32 57 92 181 142 199 197 107,FAIL,TASK3127,17.2
8162,0,2020-06-15 00:00:00,1,39 189 112,SUCCESS,TASK3216,17.2
8163,1,2020-06-15 00:00:00,2,165 176 203 91 92 45 3,FAIL,TASK3424,17.2
8164,0,2020-06-15 00:00:00,5,16 199 84 79 10 193 144 82 129 70 32 196,FAIL,TASK3704,17.2
8165,1,2020-06-15 00:00:00,1,46 90 149 187 144 174 104 0 201,SUCCESS,TASK3770,17.2
8166,0,2020-06-15 00:00:00,4,98 187 163 169 4 145 53 136,SUCCESS,TASK3861,17.2
8167,2,2020-06-15 00:00:00,5,33 162 141 20 64,SUCCESS,TASK4067,17.2
8168,0,2020-06-15 00:00:00,1,140 100 189 9 202,FAIL,TASK408,17.2
8169,0,2020-06-15 00:00:00,1,124 162 99 131 172 55 121 200,FAIL,TASK4223,17.2
8170,0,2020-06-15 00:00:00,4,75 73 55 50 91 168 188 185 21,SUCCESS,TASK4325,17.2
8171,0,2020-06-15 00:00:00,5,173 184 80 78 133 53 26 64 1,FAIL,TASK4540,17.2
8172,1,2020-06-15 00:00:00,2,144 23 54 180 165 196,SUCCESS,TASK4644,17.2
8173,0,2020-06-15 00:00:00,4,178 134 146 199 38,SUCCESS,TASK4701,17.2
8174,3,2020-06-15 00:00:00,3,181 0 152 58 66 23 117 159 185 172 194,SUCCESS,TASK4920,17.2
8175,0,2020-06-15 00:00:00,1,151 80 167 95,SUCCESS,TASK5347,17.2
8176,1,2020-06-15 00:00:00,1,2 105 63 146 106 33 132 51 200,FAIL,TASK5354,17.2
8177,1,2020-06-15 00:00:00,3,115 7 63 0 110 8 69 191 190 9 65 202,SUCCESS,TASK5678,17.2
8178,0,2020-06-15 00:00:00,5,109 150 12 122 105 129 120 35 64 81 50 131 59,SUCCESS,TASK5995,17.2
8179,0,2020-06-15 00:00:00,4,88 90 3,SUCCESS,TASK6220,17.2
8180,2,2020-06-15 00:00:00,1,72 184 103 28 116 104 96 25 164 29 182 49 43 89 196,SUCCESS,TASK6288,17.2
8181,0,2020-06-15 00:00:00,1,51 13 202,FAIL,TASK6383,17.2
8182,1,2020-06-15 00:00:00,3,135 95 175,FAIL,TASK6720,17.2
8183,0,2020-06-15 00:00:00,2,150 168 185 203 69 159 201,FAIL,TASK6966,17.2
8184,1,2020-06-15 00:00:00,4,84 48 153 198 21 200 88 97 127 149 9 78,SUCCESS,TASK7012,17.2
8185,0,2020-06-15 00:00:00,1,68 141 20 101 110 91 61 200 29 152 27 11,FAIL,TASK7244,17.2
8186,0,2020-06-15 00:00:00,2,132 53 51 165 121 197 198 136 181 134 122 17 190 95 140,SUCCESS,TASK7349,17.2
8187,0,2020-06-15 00:00:00,4,74 166 176 115 119 84 18 188,FAIL,TASK7743,17.2
8188,0,2020-06-15 00:00:00,5,167 84 48 118 3 194 87 30 81 125,FAIL,TASK8013,17.2
8189,1,2020-06-15 00:00:00,3,142 27 110 41 153 137 187 140 102 164 83,FAIL,TASK801,17.2
8190,1,2020-06-15 00:00:00,4,20 23 137 133,SUCCESS,TASK8147,17.2
8191,0,2020-06-15 00:00:00,3,202 55 88 50 94 162 21 36 66 39 176 104 134 106 101,SUCCESS,TASK836,17.2
8192,0,2020-06-15 00:00:00,3,89 39 167 128,FAIL,TASK8697,17.2
8193,1,2020-06-15 00:00:00,3,4 15 181 180 28 155,SUCCESS,TASK8703,17.2
8194,0,2020-06-15 00:00:00,2,111 143 107 152 89 9 2 138 161 19 58 123 160 113 11,SUCCESS,TASK8931,17.2
8195,0,2020-06-15 00:00:00,5,114 85 31 126,SUCCESS,TASK8959,17.2
8196,0,2020-06-15 00:00:00,5,9 178 70 0 35 14 184 60 66 193 94 75 30 164,FAIL,TASK9790,17.2
8197,0,2020-06-15 00:00:00,4,25 71 164 106 73,FAIL,TASK9834,17.2
8198,0,2020-06-15 00:00:00,1,145 27 193 4 38 150 39 180 29 47 76,FAIL,TASK9962,17.2
8199,2,2020-06-16 00:00:00,2,48 135 73 191,SUCCESS,TASK1235,18.1
8200,0,2020-06-16 00:00:00,5,82 29 160 166 142,FAIL,TASK1483,18.1
8201,1,2020-06-16 00:00:00,1,92 154 158 53 172 26 41 168 153 110 59 112 23,SUCCESS,TASK1573,18.1
8202,0,2020-06-16 00:00:00,1,201 75 7 72 2 195 126 47 135 63 27 171 45 172,FAIL,TASK1576,18.1
8203,0,2020-06-16 00:00:00,3,147 190 104 123 4 154 111 129 53,SUCCESS,TASK1618,18.1
8204,0,2020-06-16 00:00:00,2,109 203 172 77 26 183 119 18 126 158 190 136 79 106,SUCCESS,TASK1756,18.1
8205,0,2020-06-16 00:00:00,5,137 14 154 115 138 176 170 117 9 116 163 36 166 86,SUCCESS,TASK1792,18.1
8206,1,2020-06-16 00:00:00,5,18 30 89 144 95 182 70 134 66 152 22 101 117 164,FAIL,TASK2105,18.1
8207,0,2020-06-16 00:00:00,1,42 64 28,FAIL,TASK2175,18.1
8208,0,2020-06-16 00:00:00,5,152 170 70 176 21 182 164 43 26 24,SUCCESS,TASK247,18.1
8209,1,2020-06-16 00:00:00,5,11 123 133 6 118 183 164 168,FAIL,TASK2560,18.1
8210,1,2020-06-16 00:00:00,2,56 99 4 93 183 200 60 91 70 158 125 179,FAIL,TASK2562,18.1
8211,0,2020-06-16 00:00:00,2,191 108 53 19 77 3 2 157 73 16 40 199 162,FAIL,TASK2637,18.1
8212,0,2020-06-16 00:00:00,4,85 17 143 105 161 102 191,SUCCESS,TASK3166,18.1
8213,1,2020-06-16 00:00:00,3,132 48 57 26 80 24,FAIL,TASK3480,18.1
8214,0,2020-06-16 00:00:00,3,54 111 177 37 77 132 113 66,FAIL,TASK350,18.1
8215,1,2020-06-16 00:00:00,3,75 126 196 34 142 114 15 63 61 50,SUCCESS,TASK359,18.1
8216,3,2020-06-16 00:00:00,1,170 21 2 145 202 94,FAIL,TASK384,18.1
8217,2,2020-06-16 00:00:00,5,141 153 174 71 61 21 118 203 201,FAIL,TASK4074,18.1
8218,1,2020-06-16 00:00:00,2,44 147 142 119 199 149 178 38,SUCCESS,TASK408,18.1
8219,0,2020-06-16 00:00:00,5,67 174 200 125 10 3 162 15 112,SUCCESS,TASK4266,18.1
8220,0,2020-06-16 00:00:00,2,173 200 169 189 178 1 107 132,SUCCESS,TASK4273,18.1
8221,4,2020-06-16 00:00:00,4,160 128 179 166 194 99 64 201,SUCCESS,TASK4346,18.1
8222,0,2020-06-16 00:00:00,3,88 186 76 26 195 70 173 148 64 200 13 131 86 151 10 202,SUCCESS,TASK4459,18.1
8223,1,2020-06-16 00:00:00,5,26 15 85,FAIL,TASK4817,18.1
8224,3,2020-06-16 00:00:00,3,71 166 12 59 134 57 102 186 197 101 84 98 165 200,SUCCESS,TASK5110,18.1
8225,0,2020-06-16 00:00:00,5,1 62 183 20 36 139 148 66 108 156 58 32 48 152,SUCCESS,TASK5283,18.1
8226,2,2020-06-16 00:00:00,2,90 83 87 27 107 189 118 141 96 186,FAIL,TASK5354,18.1
8227,4,2020-06-16 00:00:00,3,166 165 173 74 178 54 199 52 7,FAIL,TASK5398,18.1
8228,0,2020-06-16 00:00:00,3,117 17 172 170 181 68 144 8 128 4 185 61 54 21,SUCCESS,TASK5584,18.1
8229,0,2020-06-16 00:00:00,3,8 112 117 52 75,SUCCESS,TASK5641,18.1
8230,0,2020-06-16 00:00:00,1,50 83 156,SUCCESS,TASK5814,18.1
8231,1,2020-06-16 00:00:00,4,136 126 76 38 50 137 110 173 25 19 100 129 179,FAIL,TASK5935,18.1
8232,1,2020-06-16 00:00:00,3,122 73 17 144 140 24 96 79 141 162 198 50 127 107,SUCCESS,TASK5982,18.1
8233,0,2020-06-16 00:00:00,3,172 177 181 11 146 82 0 96,SUCCESS,TASK5983,18.1
8234,2,2020-06-16 00:00:00,4,8 88 80 19 165 71,SUCCESS,TASK6300,18.1
8235,1,2020-06-16 00:00:00,4,51 196 28 123 40 54 2 187 89 103 175,SUCCESS,TASK66,18.1
8236,1,2020-06-16 00:00:00,2,93 193 19 20 64 40 128 121 63 143 46 29 124 41 199 202,FAIL,TASK679,18.1
8237,0,2020-06-16 00:00:00,3,65 203 74 52,SUCCESS,TASK6838,18.1
8238,1,2020-06-16 00:00:00,5,165 86 66 188 7 170 77,SUCCESS,TASK6966,18.1
8239,1,2020-06-16 00:00:00,5,194 3 80 78 115 179 44 118 167 34 203 0 17 2 56,SUCCESS,TASK710,18.1
8240,2,2020-06-16 00:00:00,3,108 22 12 39 192 142 159 188,FAIL,TASK7679,18.1
8241,0,2020-06-16 00:00:00,4,141 122 136 157 174 84 37 133,SUCCESS,TASK7962,18.1
8242,0,2020-06-16 00:00:00,1,189 67 112 134 4 44 1 141 94 78 27 35 154 91,FAIL,TASK7978,18.1
8243,0,2020-06-16 00:00:00,2,27 43 184 95 161 65 13 156 59 130 179 46 30,FAIL,TASK8008,18.1
8244,0,2020-06-16 00:00:00,4,9 154 24 199 21 172,SUCCESS,TASK8190,18.1
8245,0,2020-06-16 00:00:00,4,162 127 96 158 33 54 132 118 12 16 114 193 168 42,FAIL,TASK8396,18.1
8246,0,2020-06-16 00:00:00,3,104 147 14 134 176,FAIL,TASK8421,18.1
8247,0,2020-06-16 00:00:00,4,128 68 65 57 81 112,SUCCESS,TASK8620,18.1
8248,0,2020-06-16 00:00:00,4,92 27 188 197 36 150,FAIL,TASK8885,18.1
8249,1,2020-06-16 00:00:00,3,98 113 70,SUCCESS,TASK911,18.1
8250,0,2020-06-16 00:00:00,2,88 25 2 197 41 23 58 12 49 161 183 167 20 175 96,SUCCESS,TASK9150,18.1
8251,2,2020-06-16 00:00:00,1,197 81 87 98 14 53 69 202 199 170 32,FAIL,TASK9211,18.1
8252,0,2020-06-16 00:00:00,1,162 74 103 110 101 143 8 164,SUCCESS,TASK9270,18.1
8253,2,2020-06-16 00:00:00,5,169 32 79 9 181 48 203,SUCCESS,TASK9417,18.1
8254,0,2020-06-16 00:00:00,5,15 62 41,FAIL,TASK9637,18.1
8255,0,2020-06-16 00:00:00,4,165 7 152 15 10 91 172 102 134 104 132,SUCCESS,TASK9884,18.1
8256,1,2020-06-17 00:00:00,3,45 150 142 53 153,FAIL,TASK1085,17.6
8257,1,2020-06-17 00:00:00,3,19 110 13 142 101 201,FAIL,TASK1346,17.6
8258,0,2020-06-17 00:00:00,1,192 138 12 86,SUCCESS,TASK1379,17.6
8259,1,2020-06-17 00:00:00,1,86 122 36 114 151 85 80 183 104 24 111 156 154 98 61,FAIL,TASK1483,17.6
8260,1,2020-06-17 00:00:00,3,56 199 64 40 76 87 31 118 135 183,FAIL,TASK1623,17.6
8261,0,2020-06-17 00:00:00,1,75 62 175,FAIL,TASK1682,17.6
8262,0,2020-06-17 00:00:00,5,143 6 42 139 187 35 161 92 20 188 99 177,SUCCESS,TASK1711,17.6
8263,0,2020-06-17 00:00:00,1,149 7 132 176 171 192 17 26 105 78 77 189 73 80,FAIL,TASK1750,17.6
8264,0,2020-06-17 00:00:00,1,137 162 195 133 119 134 154 138 40 13 149 69,FAIL,TASK1954,17.6
8265,0,2020-06-17 00:00:00,2,130 23 95 51 134 44 129 12 115,FAIL,TASK2527,17.6
8266,2,2020-06-17 00:00:00,1,61 13 172 24,SUCCESS,TASK2560,17.6
8267,1,2020-06-17 00:00:00,1,49 162 13 67 10,FAIL,TASK2604,17.6
8268,1,2020-06-17 00:00:00,1,41 128 20 28 119 11 56 181 24,FAIL,TASK2637,17.6
8269,0,2020-06-17 00:00:00,5,37 182 154 160 189 89 43 67 31 101 65 198 51,SUCCESS,TASK2644,17.6
8270,4,2020-06-17 00:00:00,2,91 180 150 110 200 35 11 48 4,SUCCESS,TASK2952,17.6
8271,0,2020-06-17 00:00:00,3,168 124 13 140 6 3 201 33 20 174 156 25 121 157 105,SUCCESS,TASK2990,17.6
8272,0,2020-06-17 00:00:00,5,12 127 51 40 54,SUCCESS,TASK3046,17.6
8273,0,2020-06-17 00:00:00,1,153 37 177 180 18 150 140 70 80 65 149 154,SUCCESS,TASK308,17.6
8274,2,2020-06-17 00:00:00,2,22 74 129 58 92 176 44 51 141 123 168,FAIL,TASK3094,17.6
8275,0,2020-06-17 00:00:00,1,38 155 60 86,FAIL,TASK3369,17.6
8276,1,2020-06-17 00:00:00,5,94 35 162 39 26,SUCCESS,TASK3434,17.6
8277,0,2020-06-17 00:00:00,4,183 7 91 38 161 87 181 117 142 75 101 137 147 201,FAIL,TASK3583,17.6
8278,0,2020-06-17 00:00:00,1,60 77 38 116 91 199 89 86 158 191 126,FAIL,TASK3677,17.6
8279,0,2020-06-17 00:00:00,5,175 200 99 82 58 37 22 85 156 0 152 173 110 57 122,SUCCESS,TASK3787,17.6
8280,4,2020-06-17 00:00:00,1,73 63 101 19 125 25,SUCCESS,TASK384,17.6
8281,0,2020-06-17 00:00:00,5,202 161 108,SUCCESS,TASK4529,17.6
8282,2,2020-06-17 00:00:00,4,126 135 4 165 122 192 12 191 88 39 48 201 100 42 201,SUCCESS,TASK4817,17.6
8283,0,2020-06-17 00:00:00,5,130 71 94 86 96 35 28 188 179 54,SUCCESS,TASK4975,17.6
8284,3,2020-06-17 00:00:00,1,77 122 78 200 92 23 0 150 203 125 115 139 141 18 202,SUCCESS,TASK5005,17.6
8285,4,2020-06-17 00:00:00,5,186 143 41 195 0 80 124 139 130 167 82 132 192 27,SUCCESS,TASK5154,17.6
8286,0,2020-06-17 00:00:00,3,169 160 153 127 41 132 149 42 103 186 193 143 45 134 203,FAIL,TASK5325,17.6
8287,1,2020-06-17 00:00:00,1,46 181 188 16 81 168 177,SUCCESS,TASK5533,17.6
8288,0,2020-06-17 00:00:00,3,110 55 37 152 153 186 180 144 154 71 193 75 18 43 61 203,SUCCESS,TASK5596,17.6
8289,0,2020-06-17 00:00:00,5,88 62 174 48 183 120 128 197,FAIL,TASK5636,17.6
8290,0,2020-06-17 00:00:00,2,146 107 34 72 194 106,FAIL,TASK5835,17.6
8291,0,2020-06-17 00:00:00,5,48 180 76 201 127 150,SUCCESS,TASK6033,17.6
8292,1,2020-06-17 00:00:00,4,12 193 120 112 0,SUCCESS,TASK6186,17.6
8293,0,2020-06-17 00:00:00,4,118 7 163 20 80 189 46 1 139,SUCCESS,TASK6432,17.6
8294,0,2020-06-17 00:00:00,1,133 11 24 68 154 0 127 51 136 203,FAIL,TASK6448,17.6
8295,3,2020-06-17 00:00:00,2,20 35 83 61 73 118 97 43 201 7 32 167 133 200,FAIL,TASK6735,17.6
8296,0,2020-06-17 00:00:00,5,61 97 81 115 33,SUCCESS,TASK7097,17.6
8297,0,2020-06-17 00:00:00,1,179 80 70 72 69 89 197 37,FAIL,TASK7216,17.6
8298,1,2020-06-17 00:00:00,5,78 201 108 96 200,SUCCESS,TASK7530,17.6
8299,1,2020-06-17 00:00:00,3,188 102 8 73,SUCCESS,TASK7538,17.6
8300,1,2020-06-17 00:00:00,3,151 186 181 179,SUCCESS,TASK7638,17.6
8301,0,2020-06-17 00:00:00,3,86 96 54 193 112 89 151 6 45 14 47 187,FAIL,TASK7672,17.6
8302,3,2020-06-17 00:00:00,3,108 163 106 102,SUCCESS,TASK7679,17.6
8303,3,2020-06-17 00:00:00,2,46 135 74 59 28 110 198 165 63 80 108 123 38 192,FAIL,TASK7771,17.6
8304,2,2020-06-17 00:00:00,2,169 130 190 137 149 79 45 89 139 151 57,FAIL,TASK8106,17.6
8305,1,2020-06-17 00:00:00,1,14 190 151 24 5 171 159 69 185,SUCCESS,TASK8156,17.6
8306,2,2020-06-17 00:00:00,4,159 190 18 55 14 51 114 187 82 155 74 35 189 111 42,FAIL,TASK8677,17.6
8307,0,2020-06-17 00:00:00,4,82 68 13 131 176 151,FAIL,TASK8709,17.6
8308,0,2020-06-17 00:00:00,2,158 80 162 33 3 61 75,FAIL,TASK8815,17.6
8309,0,2020-06-17 00:00:00,4,104 129 198 135 108 105,SUCCESS,TASK9243,17.6
8310,1,2020-06-17 00:00:00,5,143 71 64 90 174 24 77 95 127 176 180 88 140,FAIL,TASK9517,17.6
8311,0,2020-06-18 00:00:00,3,38 52 89 168 74 127 90 98 189 160,SUCCESS,TASK1074,15.6
8312,1,2020-06-18 00:00:00,1,24 17 30 139 10 15 0 27 179 19 118 60 9 173 102,FAIL,TASK1108,15.6
8313,3,2020-06-18 00:00:00,3,66 135 149 33 121 186 183 43 53 5 91 153 97 14 6,SUCCESS,TASK1124,15.6
8314,1,2020-06-18 00:00:00,3,184 196 98 113 96 13 67 95 49 126 157 42 132,FAIL,TASK1576,15.6
8315,0,2020-06-18 00:00:00,2,15 106 107 22 68 29 127 13 165,FAIL,TASK1641,15.6
8316,0,2020-06-18 00:00:00,3,187 6 12 115 49 109 47,FAIL,TASK1651,15.6
8317,1,2020-06-18 00:00:00,3,124 2 44 45 153,FAIL,TASK2175,15.6
8318,0,2020-06-18 00:00:00,2,117 181 3 168 85 143 112 169 12 171 123 43 74 108 19 201,FAIL,TASK2716,15.6
8319,1,2020-06-18 00:00:00,1,125 151 32 46 183 172,FAIL,TASK2939,15.6
8320,3,2020-06-18 00:00:00,5,161 151 64 19 84 58 67 55 200 96 124 3 24,FAIL,TASK3094,15.6
8321,0,2020-06-18 00:00:00,5,67 85 99 106 171 155 190 69,SUCCESS,TASK3153,15.6
8322,0,2020-06-18 00:00:00,2,164 147 191 61 176 102 52 181 184 131 15 113 197 163,FAIL,TASK3333,15.6
8323,0,2020-06-18 00:00:00,1,151 51 68 122 57 21 23 18 79 119 7 128,FAIL,TASK352,15.6
8324,0,2020-06-18 00:00:00,5,161 152 203 102 81 200,FAIL,TASK3589,15.6
8325,0,2020-06-18 00:00:00,3,41 80 195 111 128,FAIL,TASK3624,15.6
8326,0,2020-06-18 00:00:00,4,38 177 125 56 108 26 136 24 120 193 30,FAIL,TASK3714,15.6
8327,0,2020-06-18 00:00:00,4,65 13 57 99,FAIL,TASK3821,15.6
8328,0,2020-06-18 00:00:00,5,160 194 8 56 13 55 16 107,SUCCESS,TASK4118,15.6
8329,0,2020-06-18 00:00:00,4,110 85 15 133 74 90 65 14 167 128 184 175 37 108 114,SUCCESS,TASK4159,15.6
8330,1,2020-06-18 00:00:00,5,193 0 134 113 155 97 68 60 181 122,FAIL,TASK4223,15.6
8331,0,2020-06-18 00:00:00,5,133 181 74 53 110,FAIL,TASK4339,15.6
8332,3,2020-06-18 00:00:00,5,5 103 198 148 67 84 63 191,SUCCESS,TASK4654,15.6
8333,0,2020-06-18 00:00:00,5,5 86 122 157 203 173 70 76 20 104 55,SUCCESS,TASK4788,15.6
8334,0,2020-06-18 00:00:00,3,22 71 82 79 52 76 39,FAIL,TASK481,15.6
8335,0,2020-06-18 00:00:00,1,111 30 175 124,SUCCESS,TASK5343,15.6
8336,0,2020-06-18 00:00:00,4,153 184 102 3 30 138 52 169,FAIL,TASK5346,15.6
8337,3,2020-06-18 00:00:00,5,155 92 181 63 158 61,SUCCESS,TASK5354,15.6
8338,5,2020-06-18 00:00:00,1,176 173 172 161 56 107 76 60 192 174 98,FAIL,TASK5398,15.6
8339,1,2020-06-18 00:00:00,4,156 198 147 74 152 157 42,FAIL,TASK5536,15.6
8340,0,2020-06-18 00:00:00,2,157 91 172 167 19 197 195 120,FAIL,TASK5668,15.6
8341,0,2020-06-18 00:00:00,1,173 42 165 52 81 57 191 100 14,SUCCESS,TASK5708,15.6
8342,0,2020-06-18 00:00:00,2,113 112 143 73 116 57 108 167 67 177,SUCCESS,TASK5851,15.6
8343,0,2020-06-18 00:00:00,3,179 123 103 22 23 82 192,FAIL,TASK6124,15.6
8344,0,2020-06-18 00:00:00,4,50 102 172 113 38 119 106 33,FAIL,TASK6248,15.6
8345,0,2020-06-18 00:00:00,1,130 31 116 41 175,FAIL,TASK6671,15.6
8346,0,2020-06-18 00:00:00,5,67 77 63 82 105,SUCCESS,TASK6822,15.6
8347,3,2020-06-18 00:00:00,5,6 121 62 141,FAIL,TASK7068,15.6
8348,0,2020-06-18 00:00:00,2,29 87 74 167,SUCCESS,TASK779,15.6
8349,1,2020-06-18 00:00:00,1,72 191 37 91 122 14 141,SUCCESS,TASK8040,15.6
8350,0,2020-06-18 00:00:00,3,65 26 45 193 128 160 154 163 35 199 71 150 203,FAIL,TASK8093,15.6
8351,1,2020-06-18 00:00:00,1,75 92 82 27 54 174 138 14 78 135 23 194,SUCCESS,TASK8175,15.6
8352,1,2020-06-18 00:00:00,1,35 164 142 133 148 185 32 126 91 125,SUCCESS,TASK8346,15.6
8353,1,2020-06-18 00:00:00,2,190 38 113 123 13 56,FAIL,TASK8386,15.6
8354,1,2020-06-18 00:00:00,3,181 106 6,SUCCESS,TASK8527,15.6
8355,0,2020-06-18 00:00:00,3,20 70 40,SUCCESS,TASK8570,15.6
8356,1,2020-06-18 00:00:00,2,117 59 95 129,FAIL,TASK8815,15.6
8357,1,2020-06-18 00:00:00,4,1 185 38 198 192 11 182 66,SUCCESS,TASK8837,15.6
8358,0,2020-06-18 00:00:00,3,16 179 137 26 21 45 67 140 58 123 157 143 90 189 68 202,FAIL,TASK9190,15.6
8359,1,2020-06-18 00:00:00,4,136 22 1 73,FAIL,TASK9344,15.6
8360,0,2020-06-18 00:00:00,5,158 48 110 99 121 143 30 180,SUCCESS,TASK9612,15.6
8361,0,2020-06-18 00:00:00,2,41 201 56 152 150 25 195 88,SUCCESS,TASK9626,15.6
8362,0,2020-06-18 00:00:00,4,28 58 59 203 18 61 163 105 119,SUCCESS,TASK973,15.6
8363,1,2020-06-18 00:00:00,5,18 85 19 6 33 63 149 58 9 36 7 165 52 113 102,SUCCESS,TASK9849,15.6
8364,0,2020-06-18 00:00:00,4,69 120 193 119 155 67,FAIL,TASK9887,15.6
8365,1,2020-06-18 00:00:00,3,40 14 7 84 138 109 102 67 13 76,FAIL,TASK9971,15.6
8366,1,2020-06-19 00:00:00,2,38 19 185 73 148 138 27 30 136 11 112 69 78 57 201,SUCCESS,TASK1146,15.8
8367,0,2020-06-19 00:00:00,5,80 170 196 32 147 26 94,SUCCESS,TASK122,15.8
8368,0,2020-06-19 00:00:00,4,56 106 57 110 87 166 154 179 22 9 118 73 162,FAIL,TASK174,15.8
8369,0,2020-06-19 00:00:00,4,189 70 169 47 196 9 160 166,SUCCESS,TASK1995,15.8
8370,0,2020-06-19 00:00:00,2,117 47 1 166 8,FAIL,TASK2050,15.8
8371,0,2020-06-19 00:00:00,3,62 51 113 191 153 77 67 123 21 106,SUCCESS,TASK2094,15.8
8372,1,2020-06-19 00:00:00,1,118 39 11 195 147 32 179 128 83 89,SUCCESS,TASK225,15.8
8373,0,2020-06-19 00:00:00,1,158 103 147 50 201,FAIL,TASK2285,15.8
8374,0,2020-06-19 00:00:00,3,178 100 22 167 200,SUCCESS,TASK2319,15.8
8375,1,2020-06-19 00:00:00,4,186 58 11 147 178 182 98 67 83 201,SUCCESS,TASK2490,15.8
8376,1,2020-06-19 00:00:00,3,167 45 49 135,SUCCESS,TASK2544,15.8
8377,1,2020-06-19 00:00:00,5,21 156 104 203 71,SUCCESS,TASK2598,15.8
8378,0,2020-06-19 00:00:00,3,37 116 150 140 173 143 66 202,SUCCESS,TASK2814,15.8
8379,1,2020-06-19 00:00:00,5,121 114 187 38,SUCCESS,TASK3122,15.8
8380,1,2020-06-19 00:00:00,2,202 20 115 79 120 8 12 87 202,SUCCESS,TASK3214,15.8
8381,0,2020-06-19 00:00:00,5,191 185 150 149 84 66 99 170,SUCCESS,TASK323,15.8
8382,1,2020-06-19 00:00:00,3,161 172 191 189 42 7 134 6 174 41 14 26,SUCCESS,TASK350,15.8
8383,1,2020-06-19 00:00:00,5,201 112 171 44 193 181 95 66 163 149 98 189,SUCCESS,TASK3677,15.8
8384,1,2020-06-19 00:00:00,4,150 28 137 40 201 104,SUCCESS,TASK3704,15.8
8385,1,2020-06-19 00:00:00,1,19 171 72 190 160 108,FAIL,TASK3714,15.8
8386,0,2020-06-19 00:00:00,1,92 180 84 162 138 177 156 26 53 79 28 10 7 129 167 202,SUCCESS,TASK3837,15.8
8387,0,2020-06-19 00:00:00,4,162 195 87 33 26 146 20 161,SUCCESS,TASK3883,15.8
8388,2,2020-06-19 00:00:00,3,152 137 22 36,SUCCESS,TASK4139,15.8
8389,0,2020-06-19 00:00:00,3,70 59 136 125 75 187 105 37,SUCCESS,TASK4140,15.8
8390,0,2020-06-19 00:00:00,3,64 138 80 97 52 76 200 136 79 199 169 20 152 155,SUCCESS,TASK4153,15.8
8391,0,2020-06-19 00:00:00,3,42 94 8 128 28,SUCCESS,TASK4216,15.8
8392,0,2020-06-19 00:00:00,1,166 194 63 198 173 10 100 62 32 105 113 37 1,FAIL,TASK4408,15.8
8393,0,2020-06-19 00:00:00,4,153 82 15 132 49 78 114 1 140,SUCCESS,TASK4461,15.8
8394,0,2020-06-19 00:00:00,4,56 144 41 71 201 105 68 163,SUCCESS,TASK4637,15.8
8395,2,2020-06-19 00:00:00,3,166 195 112 203 65 89 24 119 64,SUCCESS,TASK4778,15.8
8396,1,2020-06-19 00:00:00,2,133 71 104 88 188 79 89,SUCCESS,TASK4949,15.8
8397,2,2020-06-19 00:00:00,1,16 14 98 143 26 52 77,FAIL,TASK5028,15.8
8398,2,2020-06-19 00:00:00,2,16 149 33 15 117 25 141 130 39,FAIL,TASK5041,15.8
8399,0,2020-06-19 00:00:00,2,54 182 19 126 29 138 140 143 48 35,FAIL,TASK5158,15.8
8400,1,2020-06-19 00:00:00,5,115 176 68 182 109 12 155 60 7 38 15,SUCCESS,TASK5328,15.8
8401,0,2020-06-19 00:00:00,2,132 51 74 56 100,FAIL,TASK5332,15.8
8402,0,2020-06-19 00:00:00,3,94 32 26 89 114 71 164 45 134,SUCCESS,TASK5703,15.8
8403,0,2020-06-19 00:00:00,5,193 100 113 185 139 67 64 78 137 69 88,SUCCESS,TASK593,15.8
8404,0,2020-06-19 00:00:00,2,49 34 153 60,SUCCESS,TASK6038,15.8
8405,2,2020-06-19 00:00:00,5,161 199 36 200,SUCCESS,TASK6251,15.8
8406,1,2020-06-19 00:00:00,4,10 39 66 168 32 203,FAIL,TASK6383,15.8
8407,0,2020-06-19 00:00:00,5,109 118 148 158 83 119 1 146 163 126,FAIL,TASK6403,15.8
8408,0,2020-06-19 00:00:00,3,113 86 44,SUCCESS,TASK6458,15.8
8409,2,2020-06-19 00:00:00,1,64 67 53 74 97 133 138 96 34 187 54 68 129,SUCCESS,TASK6607,15.8
8410,1,2020-06-19 00:00:00,4,102 124 28 190 199 33 2 59 120 191,SUCCESS,TASK7120,15.8
8411,1,2020-06-19 00:00:00,5,112 166 68 72 154 183 85 18 130 203 40 98 14 202,SUCCESS,TASK7216,15.8
8412,2,2020-06-19 00:00:00,3,65 133 199 165 177 7 78 125 81,SUCCESS,TASK7344,15.8
